30.9220771453496,37.2452442270365
11.7241605925499,24.7021474167429
10.2400049431468,15.0461638671657
40.6563697722811,5.45483737321008
25.5117802105884,2.03542873972778
27.720689964455,22.6392235018098
17.6843494944368,43.068777858566
14.5317584570964,42.5352997220471
12.265665900882,37.1245872938132
36.1987461500711,7.96413720081687
16.0148661573163,37.2858910514234
17.245099801308,9.28575869655918
41.8694132402685,37.8237515637505
44.0501159220812,3.53681884063861
25.0817974008929,32.5008117007596
2.01280207419595,40.1702374784396
32.9807136666933,37.4458071011984
20.7366124510111,19.197766192668
38.8094030254432,26.3355575548635
12.4366470347174,32.4170246468502
